id,name
2062,let the man have spike hair
2063,make the man cry
2064,let the man wear a suit and tie
2065,Remove the tin pans.
2066,swap the egg for a rabbit
2067,change the carrots for a bear
2068,replace the banana with a cat
2069,Let the cabinet door be closed.
2070,turn the stop sign into a monster sign
2071,erase the mountain and add a monster
2072,change the bigger bear into a brown grizzly bear
2073,let the smaller teddy bear frown
2074,Let the man smile.
2075,Have there be a blue pillow on the couch
2076,Have there be a cat sitting on the couch
2077,let the person wear red shirt
2078,change the sheep to a zebra
2079,add a bucket
2080,Remove the bottle of soap.
2081,Change the color of the cat to white.
2082,Remove the telephone pole.
2083,Add Spider-Man on top of the bus.
2084,Add a squid to the table.
2085,let the mirror be square
2086,let the glass vase be made of plastic
2087,let there be white flowers in the vase
2088,let a woman grab a pair of scissors
2089,add a sewing kit on the table
2090,let the table be a glass desk
2091,give the man a skateboard
2092,put a rubber duck in place of the ball
2093,put a dog instead of a cat
2094,close the dogs mouth
2095,It should be only one laptop.
2096,Could it be a woman next to the computers?
2097,Put a drawing of a monkey on the wall.
2098,What if there is a pizza on the empty part?
2099,put a cat in the photo
2100,Replace the mouse with a burger.
2101,Lay a cat on the chair.
2102,put a pacifier on the child's mouth
2103,put the kid to sleep
2104,Let's add a mirror to the wall.
2105,Change one of the buses to a horse-drawn carriage
2106,Ball up his fist.
2107,Make the cake chocolate.
2108,Give the man a beanie.
2109,What if the cat was playing with a rat?
2110,Put a glass of spilt juice on the rug.
2111,Can the bear be at the beach?
2112,Put a smile face on the note.
2113,let the dog laugh
2114,change the laptop to Bible
2115,add a sleeping cat
2116,Make the drink a beer.
2117,Make the sandwich a hot dog.
2118,Change the green onions to a carrot
2119,Put a mountain on the background.
2120,Can the tree be dead?
2121,Add a policeman on the platform
2122,make a cat sit in one of the shelves
2123,let the television show animals
2124,Replace the pizza on the plate with a sandwich.
2125,Turn the juice into soda.
2126,Have one of the bears be wearing yellow boots
2127,Have one of the bears be holding an umbrella
2128,remove the metal frame
2129,let there be a bullet train and one bus
2130,let there be a traffic cone on the street
2131,Change the rug to be purple
2132,Change the window curtains to be blue
2133,add vegetables on the counter
2134,add a sleeping dog
2135,replace grocery cases with cardboard boxes
2136,Let the person throw a handball.
2137,Replace the two front dogs with tigers.
2138,Remove the car in the background.
2139,Change the chairs to purple stools
2140,Have there be a child sitting on one of the stools
2141,Have the child be eating a hamburger
2142,Let's add a dog on the floor
2143,Put a bird on the table.
2144,Put a cat lying on top of the microwave
2145,Let the watermelon be replaced by a small green melon.
2146,change the passenger train to smoke train
2147,add a bicycle
2148,add a police officer on the road
2149,add a green boat
2150,add and jet ski
2151,Give a cow airplane wings.
2152,It should be a wooden floor.
2153,Give the player jeans.
2154,Get rid of the ball.
2155,Close his fist.
2156,The cake is angel food
2157,Let a soda can sit in between the two meters.
2158,Remove the person in red.
2159,Let the grocery bag be made of plastic.
2160,Let the towel turn green.
2161,Let's add a dog next to the stop sign.
2162,Let the ceiling light be turned off.
2163,remove the stop sign add a butterfly
2164,Make the fresh fruit candy.
2165,Make the parfait have a spoon in it.
2166,turn the horse into an unicorn
2167,give the statue wings
2168,change the girl for a woman
2169,place a dog next to a woman
2170,Remove the laptop and the power cable.
2171,Put a puppy on the bed.
2172,let the lady paint the wall
2173,let the lady wear a ball gown
2174,let fire burn on the stove
2175,let the fire hydrant spray water
2176,change the semi truck into a school bus
2177,add a big stone near the hydrant
2178,Get rid of the skateboard.
2179,Give the boy a top.
2180,Put the moon in the sky.
2181,Make the toothpaste white.
2182,What if there was a dog in the blanket?
2183,Replace the toilet artwork with the model of a skyscraper.
2184,Add an alligator lying on the ground
2185,Have there be a vase of flowers on top of the toilet
2186,Have the bottle of detergent on the washing machine be red
2187,Have the toilet lid be striped
2188,Let's add a fork.
2189,What if the cake was sliced?
2190,Have there be a picture of a flower on the refrigerator
2191,remove the mouse
2192,turn off the laptop
2193,swap the leaf for a burger
2194,give the giraffe a witch hat
2195,swap mario for a green dinosaur
2196,place a bird next to the laptop
2197,Remove the batter.
2198,Fill the bowl with food
2199,Close the dog's mouth
2200,change the man into an old woman
2201,put the moon in the sky
2202,add a duck
2203,Let's put a plate under the pizza.
2204,Give him blue eyes.
2205,Give him blonde hair.
2206,Make him gasp.
2207,make the lid of the toilet black
2208,put a dinosaur in front
2209,let the pizza have anchovies
2210,change the red wine into white wine
2211,let there be a spider
2212,Can we add a city to the background?
2213,Can he be alone on the beach?
2214,The umbrella should be red.
2215,add a shampoo bottle
2216,remove the towel
2217,What if there is a man on the white chair?
2218,let the couch be black
2219,let the carpet be red
2220,add a painting on the wall
2221,Have there be a fox among the pigeons
2222,Have the man be wearing red shoes.
2223,Have there be colorful flowers behind the man feeding the pigeons
2224,let the people cry
2225,change the umbrellas to balloons
2226,add an alien in the sky
2227,change the bicycle to a car
2228,add a policeman
2229,add arched windows on the building
2230,Add a toy car to the soup.
2231,add graffiti to the ramp
2232,add a bridge
2233,have the skateboarder in the air.
2234,let the hand hold a fork
2235,there is no hand anymore
2236,let the young people wear spectacles
2237,change pizza into a hot dog
2238,let the young people wear tiaras
2239,Have the man be throwing a baseball
2240,Let's add a women on the street.
2241,Have there be a bumblebee near one of the flowers
2242,make the character scarier
2243,remove everything from the table
2244,It should be a wooden floor.
2245,Make the food whole.
2246,Add a glass of juice.
2247,make fire hydrant red
2248,let the train be red
2249,add green shrubs on the slope
2250,add a crescent moon in the sky
2251,Let the bus be followed by a tornado.
2252,make the man sad
2253,leave the man alone
2254,empty his plate
2255,Let's add a tennis ball to the racket.
2256,change the car from a sedan to an old fashioned gangster car.
2257,change the street to an empty parking lot.
2258,make a road between the car and the building.
2259,put mountains on the background.
2260,Put a river next to the bear.
2261,Place a porcelain cat on the table of the modern room.
2262,Get rid of the men.
2263,Let the young elephant sit.
2264,add bell peppers on the pizza
2265,Add a dog sitting near the people
2266,Put a cat on the floor of the room.
2267,make the people sing
2268,change the 50 into 25
2269,let the people be bald
2270,let the wooden cabinets be open
2271,let the floor be made of marble
2272,let the stove contain a pan with food cooking in it
2273,What if there is a photo on the bag?
2274,put a cat face on the plane
2275,Fill in the eaten parts of the cake.
2276,Put a candle in the slice.
2277,remove one shoe
2278,remove the cord from the blow dryer
2279,remove the blow dryer
2280,Replace the clock with an American flag.
2281,There should be no traffic.
2282,Put an airplane in the sky.
2283,Let the motorcycle number be changed to 16.
2284,Have there be a bald eagle flying among the kites
2285,"Change the stop sign to say ""ALTO"""
2286,Have there be a picture of a shark on the truck
2287,Let the sunglasses be changed to reading glasses.
2288,Change the root vegetables to prawns
2289,Have there be tomatoes on top of the food
2290,Give the panda bear some ice cream.
2291,Add a snowman.
2292,remove those people
2293,there should be a stop sign
2294,have the crowd stand up.
2295,have the pitcher tie his shoe
2296,have a bird land beside him.
2297,Put an airplane in the sky.
2298,Have there be a pot on the counter
2299,Remove the tags from the luggage.
2300,A dog should be sitting on the floor.
2301,What if he was holding a pen?
2302,Make the horse white.
2303,Make the woman fatter.
2304,Give the woman a hat.
2305,make the speaker look like a robot
2306,put a  chef hat on the robot
2307,replace the tv with a wardrobe
2308,swap the couch for a bed
2309,Replace the white bird on the right with a black bird.
2310,Add a drone.
2311,Add a second drone.
2312,put a dog in the middle of the clocks instead of the man
2313,turn the clocks into books
2314,Get rid of the trash can/bucket.
2315,Place an empty bottle on the floor.
2316,Put a mouse on the table.
2317,replace giraffe with an elephant
2318,Let the bear hold a star.
2319,Add a painting of a cat on the wall.
2320,Replace the sandwich with a hot dog.
2321,Give the man a hat.
2322,Let the girl watch ipad.
2323,swap the sandwich for a pizza
2324,make the train really modern
2325,change the tracks for a rainbow
2326,Add balloons.
2327,Replace the photo with a soccer poster.
2328,Can we have a forest on the background?
2329,Put a lake next to the forest.
2330,Could we put a plate with pancake next to the dog?
2331,change the computer mice to rats
2332,change keyboard to piano
2333,add a pigeon
2334,leave only one player
2335,It should be rice cooking
2336,Let's add a pie in the oven
2337,What if the dog had a toy on his mouth?
2338,make the dog bite the bat
2339,make the ear of the dog dark
2340,make the dog white
2341,Let the woman wear blue shoes.
2342,make the man bite the hot dog
2343,replace the car with a boat
2344,change the hot dogs into chocolate muffins
2345,remove the fork
2346,add a roast chicken
2347,let there be a shower unit
2348,let a cat peek through the window
2349,let the toilet roll be bigger
2350,Let the wires be damaged.
2351,erase all the food
2352,turn the plate black and white
2353,change the bed into a couch.
2354,pull up the window shade
2355,add a guitar
2356,the kite should be larger.
2357,Can it be tall trees on the background?
2358,Put a cow on the field.
2359,Replace the veggies with chicken and cheese.
2360,Make the pizza square-shaped.
2361,Put a saltshaker next to the pizza.
2362,Remove the man without the remote.
2363,Add a kangaroo.
2364,Let the bear hold the log.
2365,Replace the small child with a dog
2366,Replace the child's toilet with a bidet.
2367,Add a flower on top of the dog's head
2368,Let the woman on the right pet the cow.
2369,change the knife into a spatula
2370,let the angel have a shocked face
2371,let the pink tray be changed to a round plate
2372,make the girl wear a red shirt
2373,add an alien
2374,make the girl wear black shoes
2375,the bird is now a parrot
2376,remove the bird
2377,put a bird on her chest
2378,Make the sheep be pink
2379,Let the man on the left be changed to a woman.
2380,let a boy sit on the motorcycle
2381,let there be a tractor instead of a bus
2382,let there be a traffic cone
2383,Add a picnic table beside the train
2384,let the laptop show a person talking
2385,let there be a journal on the table
2386,let there be an abstract painting on the wall
2387,Remove a slice.
2388,Replace the toppings with meats.
2389,edit a dog face on the bus
2390,add a dog over the bus
2391,let there be a donald duck sticker on the board
2392,let there be apples instead of oranges
2393,"let there be a ""Hi"" text"
2394,let the pillows be round
2395,let the bed have a geometric pattern bed sheet on it
2396,let a family stand near the bed
2397,Have a woman sit on the seat.
2398,Let the cat yawn.
2399,Replace the phone with a walkie talkie.
2400,Replace the pocket watch with a bowl of soup.
2401,There should be an open book instead of the wallet.
2402,Have there be a roll of toilet paper on the counter
2403,Have there be a bowl of fruit on the counter
2404,let a baby sleep on the bed
2405,let fire burn in the fireplace
2406,let there be a large screen TV on  top
2407,Can it be a beef on the plate?
2408,Put a bottle of beer next to the plate.
2409,Could we have a glass of wine next to the plate?
2410,change the bus for a car
2411,remove the people and add cats
2412,I could be a cake on the stand.
2413,Put a tv on the background.
2414,The cake should be on top of a plate.
2415,change curtain style to cartoonish
2416,replace the toilet with a sink
2417,the stuffed animal should be an elephant
2418,the woman is not happy
2419,Have a woman sleeping on the bed.
2420,There should be a deer on the road.
2421,Put a pond next to the giraffes
2422,There should have being just one giraffe.
2423,Can we add a tree next to the pond?
2424,Let's dress the kid in colorful clothes.
2425,Have there be an airplane flying overhead
2426,Have there be a person parachuting out of the plane
2427,The airplane could be blue.
2428,Can a river be next to the plane?
2429,Put mountains on the background.
2430,Replace the shore and water with a house.
2431,The girl should be the only child in the picture.
2432,Place a stool next to the child.
2433,Let the man wear black shoes.
2434,remove the picture and the magnets
2435,make the double decker bus into a regular bus
2436,swap the building for a forest
2437,One of the plates should have fries.
2438,remove the desktop and add a duck
2439,put a girl in the place of the young man
2440,Remove the bear and add a superhero
2441,let the park bench be a couch
2442,let the lake contain a motor boat
2443,make a cat stare at the small birds
2444,remove the tables and umbrellas and add a car
2445,make it night and add the moon
2446,Add a giant red donut on top of the fridge
2447,put a picture of monalisa on the fridge
2448,There should be a white chair.
2449,Can it be a table made of wood?
2450,It should be a monitor on the place of the fireplace.
2451,let the pillows be white
2452,add a tray of food on the bed
2453,add an abstract artwork on the wall
2454,A tiger should be sneaking in the bushes.
2455,Change the racket to an axe.
2456,Put a tree stump near the man.
2457,change the blue airplanes into red
2458,add a woman next to the planes
2459,add a jet in the sky
2460,Have a shark fin sticking out of the water.
2461,Put a plate on the table.
2462,Put a beef on the plate.
2463,Could we have a bottle of soda on the table.
2464,Have the corn be uneaten
2465,let the man wear a white jacket
2466,add a limousine behind the man
2467,add a stop sign next to the man
2468,let the women were ball gowns instead of kimonos
2469,let some of the kites be green
2470,add a chinese lantern in the sky
2471,make her hair blonde
2472,let the woman be barefoot
2473,give the man a regular skateboard
2474,let the man wear jean shorts
2475,Have there be a tortoise between the cats
2476,change the book bag into a suitcase
2477,change the bus into a tractor
2478,add daisies in the bike stand
2479,Let the luggage be changed to a backpack.
2480,change the toy horse into a toy unicorn
2481,let the young boy be dressed in Santa costume
2482,let there be stuffed turkey on the table
2483,change the green salad into fried chicken
2484,let the pizza have mushrooms
2485,change the bottle into a vodka bottle
2486,Remove all the birds.
2487,Have the cow's eyes be red
2488,change C350 into C333
2489,let the screen show video game
2490,change the Motorola phone into a Nokia phone
2491,Make the drink green.
2492,Change the pepper shaker into a salt shaker.
2493,Lower her sunglasses to her face.
2494,Make the cookie chocolate.
2495,Put a bird on her shoulder.
2496,put a facemask on the woman
2497,make the woman wear a blouse
2498,Replace the stuffed animals with a shopping cart.
2499,make the family wear party hats
2500,add a wine bottle on the table
2501,let the door be white
2502,make the man feed the dog
2503,let the windows be open
2504,let the dog wear a jacket
2505,Let the men play Jenga.
2506,remove the license plate
2507,Let's add a man to the room.
2508,replace ketchup with mustard sauce
2509,make the sandwich vegan
2510,It should be a pancake
2511,get rid of the sliced orange
2512,let the marble counter be black
2513,let the floor be wooden floor
2514,let the cabinets be brown wooden cabinets
2515,swap the bear for a cartoon bear
2516,put the bear in a flower field
2517,Add a car on the road.
2518,Give the man sunglasses.
2519,Remove the man's wrist watch.
2520,What if there is flowers in the field?
2521,make the guy blonde
2522,give him a cellphone
2523,change his shoes to pink
2524,remove the blanket
2525,add a pug in the room
2526,add a golden frame on the window
2527,Change the tie color from yellow to black.
2528,Change the man on the left's clothing to a suit.
2529,Change the behavior from hand shaking to passing on an envelope.
2530,let there be avocados
2531,let the window view show a garden
2532,let the computer screen show an error webpage
2533,Get rid of the lemon.
2534,Make the sandwich a hamburger.
2535,Add some ketchup on the side.
2536,Could we have a river next to the hill?
2537,Can we have a forest on the top?
2538,make the bed empty
2539,add an red carpet
2540,change the television into a painting in the wall
2541,add lights on the wall
2542,let the bed be a white couch
2543,replace the bananas with oranges
2544,add a champagne bottle
2545,add a painting on the wall
2546,remove the man and add a panda
2547,put teddy bears in place of the regular teddy bears
2548,Let's add a bottle of wine in the counter.
2549,Remove the finger of the person taking the photo.
2550,Should it be a truck insted of a bus.
2551,Put a white car next to the truck.
2552,We can have some clouds on the sky.
2553,Let the chicken be replaced by beef steak.
2554,Let a tornado emerge.
2555,Get rid of the can of soda.
2556,the bat should be red.
2557,Put a car on the background.
2558,Can the helmet be blue?
2559,Make it a grizzly bear.
2560,Give the bear a hat.
2561,Add a cub.
2562,make the woman blow a bubble
2563,let the woman be in a bridal gown
2564,make the cake round
2565,let the red shirt be blue
2566,add a plate of chicken wings
2567,let it be a white table
2568,have a lion watching the elephant
2569,put a small dog next to her
2570,decorate a tree for Christmas
2571,Tint the glasses.
2572,Make the phone a ball.
2573,Make her yawn.
2574,Add a mountain ladscape
2575,Add her some sunglasses
2576,hang a bird from the kite strings.
2577,Let's add a dog under the bed.
2578,What if it was a yellow bus?
2579,make the six snowboards turn into a surfboard
2580,place a duck in the image
2581,make the window look out to the sea
2582,remove the plants and add a birthday cake and candies.
2583,Have the woman be wearing heart-shaped sunglasses
2584,Have there be a bow in the woman's hair
2585,Have the woman be holding a baby
2586,let the TV show animals
2587,let the people have dark hair
2588,let the couch be red
2589,let the teddy bear wear a policeman's dress
2590,make the teddy bear shout
2591,let the teddy bear look up with its big eyes
2592,Let the white fish kite lie on the ground.
2593,change the pliers to a hammer
2594,add a cup of coffee
2595,replace the knife with a bottle
2596,Remove the woman.
2597,Replace the baby with a dog.
2598,turn the bigger suit case into a refrigerator
2599,let the painting have geometric shapes
2600,let a cat sit on a couch
2601,let there be a champagne bottle on the table
2602,Replace the bread with tortillas.
2603,Replace the fruit with cheese.
2604,Change the umbrella color to black.
2605,let the woman be in a business suit
2606,change the sheep into a pig
2607,let the woman have blonde hair
2608,Give the man glasses.
2609,Let the woman on the left have short hair.
2610,display the image of a cat on the computer
2611,get rid of the mouse
2612,get rid of the mousepad
2613,Make the light have a smiley face instead of a sad face.
2614,let the plate have thai food
2615,change the bowl of soup into a bowl of chocolate mousse
2616,let the person wear a tank top
2617,Add another person under the umbrella.
2618,Could we have a phone on the table?
2619,Can we have a laptop on the table?
2620,Put a mouse next to the phone.
2621,Change one of the pizzas to a salad
2622,Change the woman's drink to a glass of wine
2623,Have there be mushrooms on the pizza
2624,add a woman walking near the cars
2625,let the cars have drivers in them
2626,add a rocket up in the sky
2627,make the sink have a pile of bell peppers on it
2628,Remove the writing from the signs.
2629,Add a bird on top of one of the signs.
2630,give the man a baseball bat
2631,let the man wear a sun hat
2632,give the man a tie
2633,add a duck
2634,add a cat to the room
2635,erase the bananas and add pig safes
2636,remove the pineapple and add smartphones
2637,It should be just a black cow.
2638,Put it next to a river.
2639,Can you add a goat next to the cow?
2640,give the elephant tusks
2641,the bird is now a raven
2642,put a bird on the elephants head
2643,change the snowboard to a skateboard
2644,let the man wear a tuxedo
2645,add a penguin next to the man
2646,let there be a tennis court
2647,let a bird sit on the steeple
2648,remove the trees
2649,The carpet on the floor
2650,Make the mirror a picture of a duck
2651,Give party hats to all the people.
2652,Replace the cake with a large pizza.
2653,let the birthday cake be pineapple cake
2654,add a phone on the table
2655,"Add a ""Happy Birthday"" sign on the wall"
2656,give the man bowl of cereal
2657,give the man a cat head
2658,the dog should be wearing sunglasses
2659,give the dog a sun hat
2660,let the dog pant
2661,Let the man become younger like a boy.
2662,change the green train into a smoke train
2663,let the field have daffodils
2664,let there be Eiffel tower at the back
2665,remove the fences
2666,add a moon in the sky
2667,add a zebra
2668,add pedestrians
2669,add a truck to the street
2670,Put a teddy bear on top of the suit.
2671,Get rid of the tie.
2672,let the kitchen floor be checkered
2673,let the green and white stove top oven be red
2674,add a pizza on the stove top
2675,What if the there was a bottle of seeds insted of a bottle of pepper?
2676,The cat should be a black cat.
2677,Can it have a beer bottle?
2678,change the white window into a black window
2679,change the red fruit into yellow fruit
2680,add a spider climbing the wall
2681,Remove all the cars but the one in the center.
2682,Remove the stoplights.
2683,remove the copyright text
2684,let there be a crab on the beach
2685,let there be a woman sitting in  the boat
2686,Make it a black bird.
2687,Make the bird eat a worm.
2688,Add an armored tank driving down the road
2689,Remove the child.
2690,Have the woman's mouth be open.
2691,Give the woman sunglasses.
2692,Let's add a person on the side walk.
2693,Let's add a dog next to the fire hydrant.
2694,put a baby on the chair
2695,leave the man alone on the table
2696,put a cat on the other chair
2697,change the spray bottle into a champagne bottle
2698,let the cup be an expensive coffee mug
2699,let there be painting brush in the mug
2700,make one of the boys have green hair
2701,make one of the boys have brown hair
2702,make the hair of one of the kids disappear
2703,swap the coffee table and plant for a pool table
2704,place a rubber duck on the picture
2705,Remove the man sitting in front of the black barrier.
2706,Add an empty chair.
2707,Replace the headband with a hat.
2708,switch the sandwich for nuggets
2709,let the Atlanta Braves jersey be changed with a Red Sox jersey
2710,let there be a summer hat
2711,let there be a stick
2712,make the horse wear VR glasses
2713,make the man and woman hold each other
2714,let the man shout
2715,Refill the cup.
2716,Make all the food a salad.
2717,Add a side of sauce.
2718,Put a watermelon on the counter.
2719,change the blue book into a Bible
2720,add red pillows on the bench
2721,add a tree inside the fence
2722,Have a bat flying in the room.
2723,change the sausage into a donut
2724,replace the kettle with a decanter
2725,change the wire door into a glass door
2726,Add fire to the fireplace.
2727,Let the cat close its eyes.
2728,What if the lid of the toilet is closed?
2729,Let's add flowers to the trash can.
2730,let the mirror be round
2731,let the window have a view of a botanical garden
2732,let there be a pretty woman in the room
2733,Have the man be wearing a suit
2734,Have the woman be holding a wrench
2735,Have there be a puppy on the bench
2736,Let the black player be replaced by a white one.
2737,let the truck be a food truck
2738,let a girl look from the window
2739,let there be a street lamp near the truck
2740,"Change the text on the larger red bag to say ""LEAF"""
2741,Have there be a soccer ball on top of the bags
2742,What if the cat have glasses?
2743,"Have the word ""BAT"" be written on one of the baseball bats"
2744,Have there be a picture of a vampire bat on one of the bats
2745,Put a microwave on the counter.
2746,The floor should be of wood.
2747,Can the oven be white?
2748,Have there be a seagull standing on the sail
2749,change fridge color to white
2750,turn the oven into a washing machine
2751,Give him a sleeveless top.
2752,Make the surfboard red.
2753,Add a shark fin in the water.
2754,let there be a trash can
2755,let a rally car be parked
2756,let a family walk by
2757,turn the bus into a train
2758,erase the buildings and add mountains
2759,have the three guys wear matching sweaters
2760,make the holes in the background mirror windows
2761,I don't want the okapi.
2762,Dress up the giraffe in a colorful hat.
2763,Let a log lean on a wheel barrel.
2764,make the clock a grandfather clock shooter
2765,change the catcher's mitt into an oven mitt
2766,let the woman raise her hand
2767,let the woman stare at the camera with her blue eyes
2768,let the woman wear shorts
2769,make the bird sing
2770,make the donuts more colorful
2771,put a cat looking at the donuts
2772,remove all the food a place a laptop on the table
2773,edit a duck head in the woman
2774,What if there is a sandwich in the glove?
2775,turn the bus in a boat
2776,make the parking lot look like a beach
2777,Have the girl be wearing blue lipstick
2778,let the toilet seat be closed
2779,let the bathroom floor be made of marble
2780,let a pizza be inside the microwave
2781,let the stove have a cup of tea near it
2782,let the kitchen have no cabinets
2783,Remove any white fur.
2784,Make the puppy yawn.
2785,Add a person's hand petting the puppy.
2786,remove the girl
2787,let there be a snail
2788,let the keyboard be backlit
2789,make the mouse smaller
2790,Let the cow become black and white.
2791,have children play in the sand.
2792,Have more children build a sandcastle.
2793,make the waves closer
2794,What if she is making a hotdog?
2795,Have there be a scale on the ground
2796,Have the stall be made out of brick
2797,make the floor ceramic tile
2798,put toilet paper hanging beside the toilet on the wall
2799,make the horse tailless
2800,the woman is putting her hands on her face
2801,change the address sign to a parking sign
2802,change the buildings to churches
2803,add a hot air balloon in the sky
2804,Let the man take a photo with a camera.
2805,Get rid of the bird.
2806,Make it more grassy.
2807,Put a little dog in the grass.
2808,put the sauce on the dumplings
2809,change the plates of food to all sauce bowls.
2810,add chopsticks
2811,give the man roller blades
2812,remove the hats
2813,replace the walkie-talkie with a cellphone
2814,let the sunglasses be yellow
2815,Add a lion on its left
2816,Make the giraffe look at the camera
2817,Add a zebra on its right
2818,Make the soup chicken noodles.
2819,Empty out the tray.
2820,Get rid of one of the skateboards.
2821,Put a shoe on the skateboard.
2822,Put a toad in the shoe.
2823,Have the cat wear eyeglasses.
2824,Have the cat look at a book.
2825,Have there be a shark coming out of the water
2826,put a chicken on the tennis racket
2827,put a row of chickens along the fence
2828,Remove the remote and game controller.
2829,Let's add a man on top of the train
2830,"Pepperoni pizza instead of a sandwich, with veggies on the side"
2831,let the mirror be red
2832,let the person hold a cellphone
2833,let the person wear red shorts
2834,What if she is holding a bag?
2835,let the baseball player smile
2836,let the baseball player wear blue uniform
2837,add a white ball under the player
2838,Have there be a limo passing the bus and truck
2839,Have there be a rack of bikes on the other side of the street
2840,Let the train window be opened.
2841,Have there be a picture of a pink elephant on the train
2842,Have there be someone playing a piano on top of the train
2843,let the luggage be yellow
2844,let the skirt be red
2845,make the woman laugh
2846,let there be a British airways logo on the plane
2847,let there be an army officer be near the plane
2848,Change the child's shirt to be blue
2849,Have the child be holding a baseball bat
2850,Change the floor to shaggy red carpet
2851,Change the toilet to be made of solid gold
2852,Have there be a bouquet of roses growing out of the toilet
2853,A mattress would be more suitable for the girl than a dog bed.
2854,give the woman a helmet
2855,put a cowboy hat on the man
2856,let a woman in a suit sit on the chair
2857,let there be a glass of absinthe
2858,let there be a doll in the shelf
2859,let the clock show six o' clock
2860,let a peacock sit on the street light
2861,let there be a moon over the peacock
2862,make the table empty
2863,remove the lap tops
2864,remove one of the girls
2865,add a dog on her lap
2866,remove the hat on the lady
2867,change the golden frame into a red frame
2868,Change the game to a bowling game
2869,let the lady wear a lab coat
2870,let the vases contain ferns
2871,let the floor be covered with pebbles
2872,Remove the man.
2873,Add a couple of kittens.
2874,Replace the frame above the fireplace with a family photo.
2875,Add a throw pillow to the chair.
2876,Add fire to the fireplace.
2877,Have a man ride the giraffe.
2878,remove one woman
2879,make the woman play tennis instead of paddle board
2880,swap the reflection car for the reflect of a person
2881,remove the parking meter and add a traffic cone
2882,It should be a microwave on the counter.
2883,Put a oven next to the cat.
2884,Make the cow wear a tall red hat.
2885,add a duck
2886,add another duck
2887,It could be just french fries.
2888,It should have a bowl of ketchup next to the fries.
2889,Put a glass of orange juice next to the bowl.
2890,add some oranges
2891,let some people wear hats
2892,add a penguin
2893,Let the sheep be replaced by a dog.
2894,give the dog a basket ball instead of a soccer ball
2895,Change the tank top to be green
2896,Have both of the woman's eyes be closed
2897,Have the woman be wearing earrings
2898,make the cat eyes dark
2899,What if the woman was bald?
2900,What if she had blue shoes?
2901,What if the girl is bald?
2902,clean the toilet
2903,put a pair of sneakers on the floor
2904,Let the woman smile.
2905,The girl should be spectacled.
2906,Replace the food with lots of books.
2907,Make the pictures belong in a doll house made of playdoh.
2908,add a dinning room and a living room.
2909,Turn the kitchen into a bedroom.
2910,remove all the food
2911,add a dog next to the table
2912,What if they are moving a refrigerator?
2913,Can it be a cat?
2914,make the white snow green grass
2915,Make the stop sign a sunflower
2916,replace the cap with a helmet
2917,remove the baseball bat
2918,Add a painting above the fireplace.
2919,add cherries on top
2920,add water in glasses
2921,add a turtle next to the cake
2922,let there be a luxury chaise lounge instead of the rocking chair
2923,change the yellow shelf into a bookshelf
2924,let there be a window in the back showing the beach
2925,add a big ball
2926,add a pug
2927,turn the train into a bullet train
2928,add a jet
2929,let all the four computers be desktops
2930,let there be a trash can full of papers
2931,let there be books stacked on the desk
2932,"remove everything but the laptop, and add books"
2933,swap the laptop for a teddy bear
2934,Remove the straps from the bag.
2935,Put a smiley on the frisbee.
2936,Make the can a bottle.
2937,add a stranded ship in the water
2938,add white socks on his feet
2939,add a watch on his hand
2940,It should be a woman.
2941,Can you put a mountain on the background.
2942,turn the airplane into a train
2943,edit the water to look like sand
2944,change the frisbee to a chocolate bar
2945,let the two men laugh
2946,add a dog on the field and make the two men wear red shirts
2947,It needs to be just a plate with beef.
2948,Put some fries on the plate.
2949,It should be a book next to the plate.
2950,Shut the PC off.
2951,Make the desk metal.
2952,Let the bananas be replaced by apples.
2953,Add a lion
2954,Change the helmet for a green one
2955,Change the bat for a white one
2956,add another player on it's right
2957,Remove the children.
2958,Replace the meat with more veggies.
2959,Turn the fries into wedges.
2960,Add a saltshaker next to the plate.
2961,Close the lid of the toilet.
2962,The floor should be of wood.
2963,Add a hand reaching out to the sandwich
2964,Let the carrot be a whole one.
2965,replace the blue tank with a red one
2966,put the dinosaurs inside the toilet
2967,Remove the orange sign pole.
2968,Add a bird.
2969,Get rid of the handles on the dish.
2970,Replace the veggies with fruits.
2971,remove the toy ball
2972,let the dog have a bone in its mouth
2973,let the rat bite the dog
2974,What if the man was holding a knife?
2975,they should be next to a lake.
2976,Put a boat on the lake.
2977,The sheep should be black.
2978,put strawberries o top of one of the donuts
2979,bite a piece of one of the donuts
2980,let the area rug be a red carpet
2981,add a playing dog
2982,let the television screen show a movie
2983,Make the man frown.
2984,Give the man sunglasses.
2985,What if the bears had a happy face.
2986,There should be a parachute in the background.
2987,Set the basket on fire.
2988,Add a toy.
2989,Add a playground
2990,Change the wagon into a tricycle
2991,Add a monkey statue.
2992,add a teddy bear in the bedroom
2993,let the couch in the living room be black
2994,add a dog in the dining room
2995,Make him yawn.
2996,Give him glasses.
2997,Shorten his hair.
2998,Have there be a row of bricks under the window
2999,let the person wear white nail polish
3000,change carrots into bacon
3001,let the cutting board be made of plastic
3002,put a chicken in place of the dog
3003,make the air dryer black
3004,Get rid of the skateboard.
3005,Put a penguin in the bus.
3006,Have the penguin wear a top hat.
3007,Replace the baby carrots with one bigger carrot.
3008,Put a little cheese on the plate.
3009,Get rid of the spaghetti she's dangling.
3010,Give her glasses.
3011,Add some soda.
3012,Add a window.
3013,Remove the stapler.
