id,name
1034,the girl's left hand points to the crowd in front of her
1035,the boy's two hands were open and reaching for the bubbles
1036,the boy's left hand is the same as his right
1037,the boy's got a corncob in each hand
1038,change to tan leather shoes and lean on the railing with your left foot on tiptoe
1039,the three birds became just the biggest one left
1040,the kid pointed his left hand in front of him
1041,the female professor's left hand was tucked into her white lab coat
1042,the tattooed hand picked up one of the pastries
1043,the girl stroked the sheep
1044,his right hand raised his index finger to the sky
1045,the little boy walks forward before a move
1046,elephants roll up their trunks
1047,the man spread his hands helplessly
1048,change six strawberries to four
1049,move the child's arm down
1050,turn jeans into shorts
1051,add two eggs
1052,show the boy moving his hand
1053,add a caterpillar
1054,remove the words from the billboard
1055,add a person on a bike
1056,show the lady pointing to the screen
1057,remove the stone piles
1058,remove the kitten's head
1059,remove the mountains
1060,remove the child
1061,add a dewdrop
1062,remove the bag
1063,change the red gate to yellow
1064,remove everyone
1065,remove the little girl
1066,add meteors
1067,change all the shirt to a solid blue color
1068,replace the milkshake with roses
1069,add a green caterpillar
1070,replace the leaves with green ones
1071,replace potted plants with cactus bonsai
1072,add a ship
1073,remove all the strawberries
1074,remove your phone
1075,add a forest
1076,remove the person in the background behind you
1077,show the parrot closing its wings
1078,replace the black puppy with a plain white puppy
1079,remove all the black swans
1080,add a cyclist
1081,show the puppy's legs stepping in the snow
1082,turn the golden leaves to withered yellow leaves
1083,change the color of the horse to brown
1084,change the sky to blue
1085,increase the forests
1086,add two swans
1087,add a cyclist in the center of the road
1088,show a person opening his palm
1089,add a bunch of leaves
1090,add a small paper boat
1091,add a person in the middle of the road
1092,add a green tennis ball
1093,change the number6 in the shirt to 8
1094,remove the water bottle
1095,show a person raising his hand
1096,change the sky to lilac
1097,show hands up
1098,change the color of the clothes to black
1099,replace the grass with flowers
1100,add a speedboat
1101,show a bowl of yogurt-soaked cereal on the table
1102,remove all low buildings
1103,replace the sandy beach with green waters
1104,remove the band-aid
1105,replace the middle daisy with yellow
1106,change the sky to foggy
1107,place two stones on the left side of the trestle
1108,replace the lantern with a red one
1109,replace the leaves with green
1110,remove all cashew nuts
1111,replace oranges with apples
1112,remove all lilacs from the background
1113,remove the flamingo on the rightoftheimage
1114,add a sun
1115,replace tulips with sunflowers
1116,turn the roses white
1117,remove the blades
1118,show the seal raising its head
1119,remove the handwriting
1120,show the ducklings spreading their wings
1121,remove the lambs
1122,replace the blue-white flowers with lilacs
1123,add a camel
1124,replace the reef with sand
1125,replace the dumpster with a car
1126,turn the small yellow flowers red
1127,replace the juice with tea
1128,replace the butterflies with flower butterflies
1129,show the girl’s legs straight
1130,remove the letters
1131,change the color of the pot to red
1132,show the polar bear moving its paws
1133,change the watch to an on-screen display
1134,remove the back horse
1135,remove the coffee
1136,change the pupil color to blue
1137,add one more
1138,remove the leaves
1139,remove the bangs
1140,show the girl raising her hand
1141,replace the heels with red ones
1142,remove a glass of green juice
1143,remove one person
1144,add an aircraft
1145,change the hat color to red
1146,change the shoes to red
1147,remove the back two grapefruits
1148,show the bird fluttering its wings
1149,change the flowers to bright red
1150,remove the blanket
1151,change the skirt to a white skirt
1152,add a turtle
1153,remove a tree
1154,change the lipstick to barbie pink
1155,change the tablet to a black screen
1156,remove the green coat
1157,replace the bouquet in the bride's hands with roses
1158,remove the rainbow
1159,change the pants to white
1160,change the frame color to earthy yellow
1161,change the macarons to golden yellow
1162,replace the signal lights with signs
1163,change the flowers to red
1164,remove the spoon and fork
1165,remove the rope
1166,show one hand raising five fingers
1167,change the flowers to white
1168,remove the hills
1169,remove some of the low buildings
1170,change the sky to light blue
1171,replace the road with a forest
1172,change the flower color to yellow
1173,remove the tongs and roast
1174,remove the human hand
1175,remove all the standing people
1176,change the clothes to red
1177,remove the surrounding flowers
1178,replace your arms with paper and a pen
1179,add mars
1180,remove the coast
1181,show the polar bear raising its head
1182,remove an insect
1183,remove the frame
1184,show the little boy making a fist
1185,remove the deer ear ornament
1186,remove all the cattle
1187,remove the pumpkin and cup
1188,show the little girl putting her hands down
1189,show the girl moving her right hand
1190,remove the three cookies
1191,turn green areas into golden wheat fields
1192,turn black coffee white
1193,remove the woman
1194,change glasses to sunglasses
1195,transform a biological sequence into a white cube
1196,add sunglasses
1197,add a ring
1198,add a brush
1199,remove posters from buses
1200,change a banana into a grape
1201,add a boat
1202,remove a scarf
1203,add a bike
1204,add wooden strips
1205,replace the white cup with a white cup with a black body and white handle
1206,change a white dress into a black dress
1207,change a white vest into white short sleeves
1208,remove the child from the halo
1209,remove the smoking man in the lower right corner of the picture
1210,remove the person in the road
1211,add a fish
1212,change medicinal materials to tea
1213,remove children from the house
1214,transform corn kernels into grapes
1215,add aircraft
1216,change blue and white plaid top to black top
1217,alter the shape of the puppet
1218,remove headphones
1219,erase graffiti
1220,convert toys into lighters
1221,modify earrings
1222,switch fruit slices to bananas
1223,remove tin foil
1224,remove bag
1225,change red skirt to white skirt
1226,introduce insects
1227,transform pink dress to black dress
1228,remove makeup
1229,eliminate leaves
1230,clear exhaust gas
1231,remove moon
1232,introduce bees
1233,a roasted chicken on a stick grilling
1234,remove stethoscope
1235,change red short sleeves to black short sleeves
1236,swap blue swimming cap for red
1237,remove cup
1238,turn white top into blue
1239,remove duck
1240,add car
1241,transform white dress to black
1242,change white swan to black swan
1243,introduce butterflies
1244,turn white flowers into red flowers
1245,remove butterflies
1246,remove bird
1247,"add a red boat in the lower right corner of the picture, with an orange-red light on the bow"
1248,change yellow shirt to white
1249,remove greenery
1250,remove letters
1251,transform photo frame into potted plant
1252,remove tree
1253,remove boat
1254,remove bugs
1255,change red clothes to black clothes
1256,turn vegetable leaves into grapes
1257,change blue clothes to white
1258,remove collar
1259,remove hat
1260,remove decoration
1261,remove branches and leaves
1262,remove utility poles
1263,remove dumbbells
1264,remove the couple by the river
1265,add pedestrian
1266,change yellow skirt to black
1267,add boat
1268,change another yellow skirt to black
1269,"change the letter ""ai"" to ""e"""
1270,change blue top to white
1271,remove lotus
1272,add insects
1273,make sure there is no people in the picture
1274,a bear appeared in the camera of the road
1275,make puppy's ears stand
1276,remove the logo of the car
1277,remove needle and thread
1278,change yellow paint to green
1279,remove feet
1280,transform potted plant into easel
1281,remove awning
1282,remove power generating windmills
1283,remove grass
1284,three panels become 2
1285,remove watch
1286,remove rails
1287,change blue clothes to black
1288,turn stones into flower pots
1289,change black hat to white
1290,remove red cover
1291,lower elephant's trunk
1292,transform buildings into woods
1293,remove data cable
1294,remove computer
1295,remove the two tallest buildings
1296,remove cloud
1297,remove the man standing by the lake
1298,change black hat to white hat
1299,change yellow coral to white jellyfish
1300,remove flowers
1301,remove bushes
1302,change white shirt to blue shirt
1303,remove clouds
1304,remove dog
1305,remove birds
1306,change white pants to black pants
1307,change yellow gloves to black gloves
1308,change red plants to green
1309,change blue to white
1310,remove red buttons
1311,change red tree to green tree
1312,add boats
1313,remove trees
1314,change white light to yellow light
1315,remove the man sitting on the rock
1316,remove the man next to the motorcycle
1317,change mutton rolls to hairy belly
1318,remove the little boy in the center of the picture
1319,put a pair of glasses on the woman
1320,change red hat to white hat
1321,the flowers in the bouquet went from blooming to wilting
1322,turn 3 panels into 2
1323,change guardrail shape
1324,change blue top to black top
1325,add meteor
1326,remove aperture
1327,remove button
1328,remove white lines
1329,remove the person
1330,remove the table
1331,replace the flower basket
1332,remove others
1333,remove people from the machine
1334,change the basket
1335,remove the lantern hanging from the book
1336,remove the balloon
1337,make her laugh
1338,make the girl in white smile too
1339,remove your sunglasses
1340,add the moon
1341,replace the trunk with a green tree
1342,remove the moon
1343,remove the forks
1344,remove the metal elephant ornament from the vase
1345,remove the top bird from the two
1346,remove the spire from the palace
1347,change shoes to balls
1348,removed people from the snowy plains
1349,remove the little girl from the road
1350,remove the birds
1351,clear the airport of all vehicles and people except aircraft
1352,add a tummy cat
1353,replace the distinctive object in the picture with one that looks similar to the other objects
1354,let the person who doesn't have a necklace also have a necklace
1355,replace white with black
1356,make the stool surface white
1357,replace with a water bottle
1358,change the pants
1359,remove people and stools
1360,remove the windmill
1361,replace the vase
1362,remove the old man and child in front of the house
1363,change clothes into a red dress
1364,remove the stone in the lower right corner of the screen
1365,remove the doughnut on the side
1366,remove the fries
1367,change to holding the girl's arm
1368,remove the cat
1369,remove basketball rims and stands
1370,remove the oranges
1371,remove the piglets
1372,replace with a burger
1373,remove the ball
1374,change into a white balloon
1375,change your pants and socks to pants of the same color as your shirt
1376,remove the person next to the king
1377,remove the tower
1378,change to flowers
1379,remove ships docked in the sea
1380,change a side thing
1381,removing the baby and the mother holding it
1382,remove the female model
1383,remove the power bank
1384,replace the bag with white one
1385,remove the medicine bottle in the lower right corner of the image
1386,change into a white dress
1387,remove any loose rice grains from the spoon
1388,what if there's no one there?
1389,change your clothes to a brown off-the-shoulder dress
1390,remove people walking on the road
1391,change to short hair
1392,remove the petals scattered around the book
1393,change into a white off-the-shoulder sweater
1394,change the vase to yellow
1395,remove the woman in white clothes and black coat
1396,remove the man jumping in the air
1397,change into a red dress
1398,the word '猫' is replaced with the extension of the plum blossom above
1399,remove the flowers
1400,remove people from the picture
1401,remove the pattern
1402,remove the candle
1403,remove the spoon
1404,add a car
1405,remove the pyramid behind the sphinx
1406,remove the bee
1407,remove milk from suitcase
1408,add a red dot
1409,remove the stool
1410,add a half moon
1411,replace with a black pen
1412,change to a yellow egg
1413,swap for coffee
1414,remove the yellow bottle next to the bouquet
1415,remove the child on the bicycle
1416,remove the burger
1417,change the ground to red
1418,change your clothes
1419,remove the couple
1420,remove the red ball
1421,remove the standing dog
1422,change desktop items to a glass of water
1423,swap for a mouse
1424,remove the woman and her child
1425,switch to a black cup
1426,remove tokyo tower
1427,replace the dog with a bag of stuff
1428,remove the animal
1429,remove small islands from the sea
1430,remove the person in front of the parachute
1431,change the dog to a rabbit doll
1432,change to a yellow flower
1433,replace with a toy
1434,change to a rabbit
1435,she is very happy
1436,change to a green dish
1437,change your shoes to white
1438,swap for a cup
1439,make the trees in the picture smaller
1440,remove the two gold knitting needles
1441,change to plants
1442,change the vase
1443,remove the two green buds next to the flower
1444,remove the flower from the girl's head
1445,change the clothes to red
1446,remove the kitten from the bush
1447,turn your clothes white
1448,remove the man and his child
1449,change the red dress to black
1450,remove all the people behind the man in the center of the picture
1451,have the cat's ears droop
1452,add a bee in the center of the flower in the middle of the picture
1453,change the blue dress to black
1454,change the red hat to a dark blue cap
1455,change the red top to white
1456,remove all people from the sea
1457,change the black top to white
1458,change the red top to a red skirt
1459,remove people and tents from the top of the mountain
1460,remove the words from the poster
1461,turn all the red buds into yellow
1462,change bread to leaves
1463,change the page showing text to the page showing images
1464,remove the snake
1465,remove pine cones
1466,change the white shirt to a black shirt
1467,removed the white buildings in the mountains
1468,replace your black top with a white summer top
1469,change the red dress to a black dress
1470,remove the hat
1471,point your right foot up
1472,remove distant mountains
1473,hockey players went from 3 to 2
1474,have the dog close its mouth
1475,remove all the people
1476,remove vases and flowers
1477,remove the white dog from the lake
1478,remove the black sign
1479,change drinks to steaks
1480,change the white top to a blue top
1481,remove the raised hand
1482,add a bee in the center of the picture
1483,change the electronic board to a yellow box
1484,change red flowers to white flowers
1485,remove the mask
1486,exchange a pile of clothes for a plate of mixed vegetables
1487,change black shoes to yellow shoes
1488,remove people from the lake
1489,have the lady hold her hand
1490,remove the woods
1491,remove white earmuffs
1492,replace the window surface with a book
1493,remove the seal
1494,change the blue hat to a white hat
1495,hold the hands of the woman in blue
1496,change vegetables to bread slices
1497,remove the ship
1498,change shrimp to noodles
1499,change the envelope to a pen
1500,change the white hat to a blue hat
1501,the pear turns from two into one
1502,change toast to chicken steak
1503,change the headphones to black and the headphone box to a watch
1504,remove the sea
1505,change blue short sleeves to black short sleeves
1506,remove the soup
1507,change the blue skirt to black
1508,add honey
1509,remove the sheep
1510,remove the charging station
1511,change the gray suit to a white suit
1512,have the man's right hand raised
1513,change the peaks from one to three
1514,change the light bulb from one to three
1515,have the man's palm open
1516,change power on to power off
1517,change the mountains from one to three
1518,put down your hand
1519,have the man clench his fist
1520,change the mountains from two to four
1521,have people shake hands
1522,have the lady's hand raised
1523,have the man lower his hand
1524,put the fork on the plate
1525,have the astronaut raise a hand
1526,have people put down their hands
1527,have the man put down his arms
1528,have people raise their hands
1529,have the man raise his right hand
1530,have the monkey straighten its legs
1531,have the man put his left hand into his trouser pocket
1532,have the lady's arms dropped
1533,have the lady's legs straightened
1534,have palms open
1535,have the squirrel's paws folded against its chest
1536,have the man's hands on his shirt
1537,have the man's arms open
1538,have the bird's wings raised upward
1539,have the rabbit's ears down
1540,have the elephant's tail raised
1541,have the lady's right hand open
1542,have the man's legs lowered
1543,have the dog's tail down
1544,have the woman stretch out her left hand
1545,have the elephant's trunk rolled up
1546,have the lady put her hand down
1547,have the lady lower her feet
1548,have the doll's left hand come down
1549,"add a vignetted ball in the upper left corner of the image, and the total number of balls changes from 1 to 2"
1550,have the swan's head turned back
1551,have the left-hand fingers bent
1552,have the person close their eyes
1553,change the color of the aircraft
1554,let the girl smile
1555,replace the stones
1556,remove the shoes
1557,change the garland
1558,change your shoes
1559,what happens if the skateboarder isn't there?
1560,change the pot
1561,two girls wearing the same sunglasses
1562,make his smile
1563,keep eyes closed
1564,have the hand raised
1565,girl showing surprised application
1566,make her smile
1567,"change the bus to ""meaning"""
1568,the girl went from being surprised to being happy
1569,replace the flowers
1570,remove the table lamp
1571,remove the flower
1572,insert a hand into the pocket of the garment
1573,put a moon in the middle of the sky without any clouds
1574,remove the bouquet from the book
1575,change the vicinity of the house
1576,change the color of the vase
1577,removing mandela's portrait from the wall
1578,remove potted plants
1579,change the character
1580,add a puppy to the right of the person
1581,add a house on top of the snow-capped mountain
1582,add a tree
1583,replace the notebook with coffee
1584,move the middle river away
1585,remove the plate
1586,remove emojis
1587,add an island
1588,add a rainbow to the sky
1589,remove the women on both sides
1590,add a discarded toy in front of the trash can
1591,change to chocolate bread
1592,remove the two people in the picture
1593,change the bikini into a normal miniskirt
1594,add a heated balloon
1595,there is a moon at the end of the flashlight
1596,remove ground players
1597,only keep the white ducks
1598,remove the woman from the picture
1599,there was a man in the elevator holding a bottle of mineral water
1600,change the pattern
1601,remove the crowds beside the sea
1602,let this place become a beach without seeing the sea
1603,remove the wooden object in the upper right corner
1604,add a bug
1605,add a meteor
1606,replace the flowers in the transparent vase
1607,add a narrow island next to the seawater
1608,remove the crowds beside the road
1609,get rid of  the ring
1610,add kites
1611,what if the girl shuts up and smiles
1612,change the leaves into balloons
1613,remove the tightrope walker
1614,removing lotus buds
1615,replace the statue of liberty with a lighthouse
1616,what happens if the banana is not peeled?
1617,remove the mound
1618,replace the headphones with mobile phones
1619,replace the object on the plate with raw meat
1620,have a long-haired lady place her hands on her legs
1621,replace the bikes with fire hydrants
1622,change the headset color
1623,remove the headscarf from the girl's hand
1624,replace the trees with lights
1625,remove the girl wearing the black top from the picture
1626,shut the dog's mouth
1627,remove skateboarders from the slide
1628,change the color of your shoes
1629,from one foot to two feet
1630,let the dog lift its legs
1631,add a white car
1632,remove the leaves next to the wilted flower
1633,add a blue starfish
1634,remove the buffalo
1635,swap out the flowers
1636,let the candle burn
1637,let the dog open its mouth
1638,remove standing white wolf
1639,replace things in the water with pavilions
1640,a butterfly is perched on the top of a dandelion
1641,remove the two people talking at the store entrance
1642,"remove the middle deer between the two deer, making the total number of deer go from three to two"
1643,change the position of the hand
1644,remove the man from the picture
1645,remove the small animals from the picture
1646,let the lion open its mouth
1647,remove the alarm located diagonally above the door
1648,what happens if there is no one on the zebra crossing?
1649,remove other trees
1650,replace the thermometer with flowers
1651,change the jar into a stool
1652,remove the person in yellow clothes
1653,add ladybugs
1654,woman holding a spoon
1655,replace the brush with a pen
1656,replace the girl with a boy
1657,remove skier
1658,remove the larger snowflake at the back
1659,replace the racket with a rose
1660,change the stones to grass
1661,remove the headband
1662,remove the bottle
1663,change clothes to a white t-shirt and light green shorts
1664,remove the shelves
1665,remove two mice
1666,change the black top to a white lace top
1667,remove the avocado
1668,remove the cap
1669,remove the sunglasses
1670,remove the shoes
1671,remove palm trees from your property
1672,replace the phone with a cup
1673,replace the doll with a vase
1674,replace the bucket with a vase
1675,remove the pineapple chunks and cherries
1676,remove the building
1677,remove children
1678,remove the cloud
1679,remove the box
1680,remove strawberries
1681,have the dog's ears droop
1682,remove people and umbrellas
1683,change orange juice to water
1684,replace the mountains with sunrise
1685,remove fruit
1686,have the snail's head shrink back
1687,put your arms down
1688,have the boy raise his right arm and make a fist
1689,add a pedestrian at the end of the road
1690,have the monkey raise his right arm
1691,replace the coffee with a bowl of potted plants of the same shape
1692,remove the woman in the middle of the road
1693,have the lady lower her left leg
1694,change cactus to rose
1695,change hot dog to steak
1696,remove fallen leaves
1697,change the pine cone to a flower
1698,change tree rings to grass rings
1699,change the black bottle to white
1700,have the man lower his left leg
1701,remove squirrels
1702,"remove the words ""we like you too;)"" from the wall"
1703,have people close their mouths
1704,change the white rose to a red rose
1705,have the girl hold her hand
1706,remove mountains and boats
1707,change pizza to steak
1708,change seaweed to eggplant
1709,remove the trinket
1710,remove lightning
1711,remove characters
1712,change short hair to long hair
1713,change yellow headphones to black headphones
1714,have the dog lower his ears
1715,have the cat curl its tail
1716,remove the tent
1717,the boy raised his left hand with a butterfly resting on it
1718,remove the jar
1719,remove black clouds
1720,remove street lights
1721,remove the sail
1722,remove curtains
1723,have the right hand grab the basket
1724,remove the lowered crocodile
1725,change the brown roof to yellow
1726,have the squirrel lower his hand
1727,remove any blueberries that are scattered outside the bowl
1728,remove the bench
1729,remove the air conditioner
1730,remove the computer
1731,have the lady lower her hands
1732,remove cars and people
1733,replace the bag with a scroll and a compass
1734,have the lady put her feet down
1735,change the red cup to white
1736,remove rags
1737,have the lady lower her arms
1738,remove the guardrail
1739,have the lady raise her left hand
1740,have the dog open its mouth
1741,change the painting to a bottle
1742,change the white mask to a face mask
1743,have the little girl hold her right hand into a fist
1744,change pink clothes to black clothes
1745,have the lady hold her hands
1746,have the dog's ears stand up
1747,remove sprinklers
1748,remove red branches
1749,remove woods
1750,remove words from paper
1751,change lizard eyes to green
1752,turn the phone from the back to the front
1753,remove cracks
1754,have the woman raise her hands
1755,remove potted plants from tables
1756,remove the pencil
1757,have the man put his feet away
1758,remove people standing in the middle of the road
1759,remove mounds
1760,change fritters to french fries
1761,remove the lighthouse
1762,removed the boy and girl walking hand in hand
1763,remove headlights
1764,have people hold hands
1765,remove the girl
1766,remove people and cars
1767,remove colored balls
1768,change the gray top to black
1769,change pink ice cream to milk
1770,swap grilled chicken for steak
1771,remove spiders
1772,remove the person in white
1773,remove words
1774,add a butterfly and stick it on the flower
1775,change the black hat to white
1776,add red paint at seven locations
1777,remove highway
1778,add a pair of sunglasses
1779,add someone to sit on the ground and set up a stall
1780,becoming a crater
1781,add a motorcycle in motion
1782,add a vortex
1783,add an aircraft passing by
1784,turn into colorful colors
1785,add a little girl
1786,remove human shaped tree roots
1787,pink flowers turn into red roses
1788,add a footprint
1789,add a pine cone
1790,add clouds
1791,a pink strapless dress
1792,add dazzling lighting
1793,sichuan pepper turns into a spider web
1794,add oranges
1795,becoming a giraffe eating leaves
1796,add an abandoned bottle
1797,remove the ones under the waterfall
1798,remove vegetation
1799,remove little chrysanthemum
1800,pink mask turns into blue mask
1801,remove any debris that falls into the lake
1802,add a squirrel
1803,remove aircraft
1804,remove dead leaves
1805,add toy cars
1806,remove dog chains
1807,add a small boat
1808,remove jeans
1809,change screen display
1810,add reef
1811,remove people from the cliff
1812,add a fork
1813,turning into white snow covering the entire mountaintop
1814,add a helicopter
1815,add an elderly person
1816,add colorful balloons
1817,add a teddy bear doll
1818,add a string of keys
1819,add a winding river
1820,the fire pile turns into a brazier
1821,add a small ball
1822,remove people from the beach
1823,turn into a clown like appearance
1824,add a bone
1825,add a glider
1826,plastic bottles turned into glass bottles
1827,the crescent moon turns into a full moon
1828,remove cars on both sides of the street
1829,the stitched wound becomes a healed wound
1830,add a standing person
1831,add a dragonfly
1832,dark green turns red
1833,transforming into colorful lights
1834,remove frog
1835,add a red line
1836,shitan turns into a ferry crossing
1837,crescent turns into a full moon
1838,add a beautiful landscape painting
1839,add a person riding a bicycle
1840,a string of wind chimes
1841,the cliff turned into a stone statue
1842,turning into a burning high-rise building
1843,the sky turns into a beautiful starry sky
1844,reach your hands in front of you
1845,add a boy who plays skateboarding
1846,add a little squirrel
1847,add a pair of glasses
1848,becoming a cactus
1849,laptops become chassis
1850,add a chameleon
1851,"under the mountain, it turns into a forest"
1852,add a group of seagulls
1853,the paper ball turns into a kitten
1854,add many oranges
1855,add meteor flyby
1856,stick out your tongue to prey
1857,add a little bee
1858,add a backpack
1859,yellow turns pink
1860,a puddle of ice turns into a puddle of water
1861,mulberries turn into cherries
1862,add a large balloon
1863,place the peach blossom with bumblebee
1864,the blue necklace has become
1865,turning flat ground into an apron
1866,add a monkey
1867,seven starred ladybug turns into ant
1868,red turns white
1869,the white t-shirt turns into a red t-shirt
1870,remove potholes
1871,lemon turns into an apple
1872,remove camera
1873,remove backpack
1874,add a top
1875,remove the blue chair
1876,the gray coat turned into a white t-shirt
1877,volleyball turned into a gift box
1878,add a palace
1879,add a ladybug
1880,the hat turned into a leather bag
1881,add cracks
1882,remove the hill
1883,the white dress turned into a purple strapless dress
1884,remove drone
1885,turn the road into a skier
1886,add wired headphones
1887,remove nebula
1888,transparent liquid turns into black potion
1889,the lake turned into a green grassland
1890,add a snake
1891,remove necklace
1892,add half a watermelon
1893,add water bottle
1894,laser that turns light into color
1895,add a woodpecker
1896,add a giant stone
1897,add a cableway
1898,remove the person holding the umbrella
1899,add a golden little fish
1900,add a little bird
1901,the full moon turns into a crescent moon
1902,add a straw hat on the head
1903,the words on the poster have changed to red
1904,remove clouds
1905,the black breastplate turns into a silver breastplate
1906,the white long skirt turned into a red strapless skirt
1907,food turns into cherries
1908,remove four hands
1909,remove two trees
1910,remove people from the platform
1911,a withered tree turns into a cherry blossom tree
1912,change moon to earth
1913,change sparks to flashlights
1914,removing the shepherd from the flock
1915,change green trees to yellow trees
1916,remove the little boy next to the little girl
1917,remove the little boy's head sticking out of the water
1918,remove tall buildings
1919,change red pants to black pants
1920,remove lights
1921,remove floor
1922,remove blue water droplets
1923,droop the cat's ears
1924,add two more people to do morning exercises
1925,remove phone
1926,remove card issuer
1927,remove fish
1928,remove smoke
1929,remove pattern
1930,remove dolphin
1931,change green dress to black dress
1932,change french fries to burgers
1933,change white dress to black dress
1934,change vegetable buns to hamburgers
1935,remove passengers
1936,roll up the elephant's trunk
1937,remove car
1938,put a small hat on the woman
1939,remove landline
1940,remove the pumpkins on both sides of the little girl
1941,change rags to leaves
1942,remove shrimp
1943,remove dark clouds
1944,change pattern top to white top
1945,remove white hangers
1946,change high-rise buildings to the sea
1947,remove bed
1948,add a person
1949,remove reflections in water
1950,white hat with black chin strap replaced with black hat with white chin strap
1951,remove waves
1952,"at the end of the road, a man came"
1953,change black phone to white phone
1954,remove swan
1955,change red hair to white hair
1956,change light blue skirt to black skirt
1957,change gray pants to white pants
1958,change biscuits to steak
1959,remove bike
1960,change white skirt to black long skirt
1961,change black pigment to blue pigment
1962,change watch to glasses
1963,change white top to black top
1964,change the shape of clouds
1965,change package to pineapple
1966,change white clothes to black clothes
1967,increase sun rays
1968,change white inner layer to yellow inner layer
1969,remove all penguins
1970,change black watch to silver watch
1971,remove people riding motorcycles
1972,change camera to mobile phone
1973,change white skirt to black skirt
1974,remove the numbers 3000
1975,add pedestrians
1976,remove the human and the white puppy
1977,change red pattern to black
1978,remove ice cubes
1979,remove the singer with the guitar
1980,the boy in white and black clothes changed into a doll brown elephant
1981,change blue skirt to black skirt
1982,change black short sleeves to blue long skirt
1983,remove deer
1984,remove mountains and rivers
1985,change mobile phone to pen
1986,change white hat to black hat
1987,the monkey closed his mouth
1988,remove all the people
1989,remove straw
1990,change blue shirt to black
1991,change swamp to forest
1992,change plums to oranges
1993,add phone
1994,remove palm trees
1995,remove the crowds
1996,make the dog's ears stand up
1997,remove indian flag
1998,remove light
1999,remove the orange
2000,remove the moon
2001,remove the logo on the building
2002,remove the house number
2003,remove blue instruments
2004,change the painting
2005,remove the frog
2006,remove the fork
2007,put your hands on your ears
2008,remove boat and dock
2009,remove bunkers
2010,change the blue top to a black top
2011,remove the angel at the door
2012,show the girl holding her hands upright
2013,remove the surfacer in the sea
2014,show your hands on the handle of the couch
2015,remove the two santa claus decorations
2016,remove the logo
2017,remove a bunch of birds from the background
2018,change the pillow color to green
2019,remove the teapot
2020,show the little boy raising his hand
2021,replace the vase with a cactus potted plant
2022,remove two people
2023,remove three buildings
2024,show the cat looking up
2025,show the kitten standing with its head sideways
2026,show the boy putting one hand behind his back
2027,remove all the houses
2028,change the hair color to blonde
2029,show the boy lifting his leg
2030,remove the red bells
2031,show the bird looking up
2032,remove the people in the back
2033,remove the reef
2034,show the girl moving her hands
2035,replace the cups with large vases
2036,remove the yellow pumpkin
2037,remove the stones
2038,remove the other plates
2039,remove the speedboat
2040,replace the mountains with blue ones
2041,show the little girl moving her hands
2042,replace the lemon with a red apple
2043,remove the ornaments
2044,replace the lipstick with bright red
2045,add an eagle
2046,remove the headphones
2047,replace the bushes with sandy beaches
2048,show the girl pointing
2049,show the baby slightly closing its palms
2050,remove the broccoli from the corners
2051,replace the filling with chicken
2052,replace the puddles with gravel floors
2053,show the bird flapping its wings
2054,show the man putting his hand down
2055,remove the white flamingos
2056,show the bird with its beak open
2057,change the feather color to pure white
2058,show the man raising his hand
2059,remove the two boys
2060,replace the pen with a pencil
2061,replace the pen with headphones
2062,remove the stakes
2063,turn the flowers white
2064,show hands raised
2065,replace mountains and rivers with sand
2066,remove the car in the back
2067,remove the duckweed
2068,show the girl standing on tiptoe
2069,remove the treetops
2070,change the bright screen to black
2071,remove the antler decoration
2072,add a yellow bee
2073,remove a monkey
2074,show the girl’s hands down
2075,remove the other paper clips
2076,remove the lotus and surrounding leaves
2077,replace with yellow pineapple
2078,show a person moving their hands
2079,replace the cactus with a green one
2080,remove all chairs
2081,remove the fog
2082,show the girl’s palms facing upwards
2083,show the man turning his head
2084,remove the woman
2085,remove the woodwork
2086,replace the big dog with a small dog
2087,remove the bottom of the toy
2088,remove a dog
2089,replace the leaves with withered yellow ones
2090,change the quilt color to blue
2091,change the short-sleeved color to red
2092,replace the foot with a person who dives
2093,remove the bees
2094,replace the bag with a bright red one
2095,replace the moon with the sun
2096,remove a house
2097,remove the two people wearing white shirts
2098,remove the clutter around you
2099,replace the beach with the sea
2100,replace the pots with white ones
2101,show the girl with her legs straight
2102,remove the mountain
2103,turn the screen on
2104,show the girl holding a hat in her hand
2105,replace the flowers with red ones
2106,remove the knives and forks
2107,add one moon
2108,remove buttons and clutter
2109,remove the smiley face mark
2110,remove multiple penguins
2111,remove the pile of wood
2112,remove the h pattern
2113,remove the three grasses
2114,change the clothes to white
2115,show the child holding out his palm
2116,remove the hawthorn
2117,remove the climber
2118,replace people with buildings
2119,change the sand to earthy yellow
2120,remove the branches
2121,change the tie to red
2122,remove the coconut tree
2123,replace the roses with sunflowers
2124,remove the red rays
2125,replace the pears with an apple
2126,remove the chalk
2127,remove the love
2128,remove the texas flag from the wall
2129,remove the lightning
2130,show the swan craning its neck
2131,change the hair to black
2132,show the girls putting their hands down
2133,replace the mountains with white clouds
2134,add one stone
2135,show the girl putting her hands on her waist
2136,remove the bucket
2137,show the girl lowering her hands
2138,replace shorts with long pants
2139,reduce the number of pink flowers on the left to two
2140,reduce the number of pink flowers on top
2141,change the eggs from three to two
2142,only the cup filled with blue liquid is left
2143,reduce the number of balls to seven
2144,change the pink flowers from three to two
2145,turn the four blueberries on the right into three
2146,turn three red dates into one
2147,reduce the number of pink flowers around
2148,change the sheep from two to one
